"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2011","2013","2015","2017","2019"
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3502507,"Aparecida",5.1,5.5,5.7,6.2,6.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3502606,"Aparecida d'Oeste",5.8,6.2,6.3,6.3,6.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3502705,"Apiaí",5.1,5.5,5.6,6.2,6.4,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3502754,"Araçariguama",5,4.4,5.6,5.8,6.3,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3502804,"Araçatuba",5.5,5.6,5.8,6.4,6.7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3502903,"Araçoiaba da Serra",5,5.8,5.7,6,6.3,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503000,"Aramina",5.8,6.1,5.9,6,6.2,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503109,"Arandu",4.9,4.5,5.5,5.6,5.8,5.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503158,"Arapeí",6,5.6,4,5.7,4.8,5.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503208,"Araraquara",5.8,5.7,6,6.5,6.5,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503307,"Araras",6,5.8,6.2,6.8,6.8,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503356,"Arco-Íris",5.7,5.1,NA,NA,6.8,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503406,"Arealva",5.6,5.3,5.7,6.2,6.7,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503505,"Areias",4.6,4.8,5.1,5.4,6,6.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503604,"Areiópolis",5.3,5.7,5.7,5.9,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503703,"Ariranha",6.5,6.5,6.4,7.1,7.4,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503802,"Artur Nogueira",5.9,5.7,5.8,6.5,6.5,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503901,"Arujá",5.3,5.4,5.7,6,6.8,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3503950,"Aspásia",5.5,6.5,NA,NA,7.4,7.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504008,"Assis",5.8,6.1,6,6.5,6.7,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504107,"Atibaia",5.8,6.3,6.8,7,7.3,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504206,"Auriflama",6.8,6.2,6.6,6.9,6.7,7.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504305,"Avaí",5.3,5.4,4.4,6,6.5,5.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504404,"Avanhandava",5,4.8,5.5,6.1,6.5,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504503,"Avaré",5.5,5.6,5.9,6.3,6.3,6.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504602,"Bady Bassitt",6,6.1,6.2,6.7,7.1,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504701,"Balbinos",6.9,NA,NA,NA,5.1,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504800,"Bálsamo",7,6.9,4.9,6.4,6.6,7.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3504909,"Bananal",4.4,5.1,4.8,5.6,5.4,5.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505005,"Barão de Antonina",6.4,5.5,5.9,6,7.3,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505104,"Barbosa",4.8,4.9,4.4,5.7,6.4,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505203,"Bariri",5.8,6,5.9,6.1,6.6,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505302,"Barra Bonita",6.2,6.1,6.4,6.7,6.7,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505351,"Barra do Chapéu",5.4,4.8,6.7,6,6.2,5.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505401,"Barra do Turvo",4.6,4.8,4.4,5.1,5.9,5.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505500,"Barretos",5.5,5.8,5.9,6.4,6.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505609,"Barrinha",6.7,5.3,5.4,5.9,5.8,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505708,"Barueri",5.4,5.9,5.9,6.3,6.5,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505807,"Bastos",6,6,5.8,6.4,6.7,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3505906,"Batatais",6,5.7,6.1,6.3,6.7,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506003,"Bauru",5.5,5.6,5.5,6.2,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506102,"Bebedouro",5.5,5.6,5.7,6.2,6.6,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506201,"Bento de Abreu",5.7,6,6.7,NA,6.7,7.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506300,"Bernardino de Campos",5.7,5.6,5.9,5.9,6.5,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506359,"Bertioga",4.7,5.3,5.4,5.8,6.1,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506409,"Bilac",6.2,5.9,5.9,7.7,6.6,7.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506508,"Birigui",6.3,6.3,7.3,7.1,7.3,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506607,"Biritiba Mirim",4.8,4.9,5.3,5.7,6.1,5.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506706,"Boa Esperança do Sul",5.1,4.8,5.1,4.9,5.7,5.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506805,"Bocaina",6,6,6,6.2,6.7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3506904,"Bofete",4.9,4.5,4.8,5.5,5.8,5.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507001,"Boituva",6.2,6.1,6.1,6.7,7.1,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507100,"Bom Jesus dos Perdões",5.5,5.5,6.5,6.6,6.9,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507159,"Bom Sucesso de Itararé",4.7,5.1,5.5,6.2,5.7,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507209,"Borá",6,NA,NA,NA,5,NA
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507308,"Boracéia",5.4,6.2,5.2,5.9,6.9,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507407,"Borborema",5.4,5.5,5.5,6.1,6.4,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507456,"Borebi",4.4,5.9,5.8,6.5,5.7,5.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507506,"Botucatu",5.5,5.6,6,6.4,6.6,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507605,"Bragança Paulista",5.1,5.3,5.4,5.8,6.4,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507704,"Braúna",5.3,6,5.4,6.1,6.5,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507753,"Brejo Alegre",6.4,6.5,6.9,6.6,7.3,7.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507803,"Brodowski",6.1,6.2,5.4,6.1,6.6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3507902,"Brotas",6,5.4,5.8,6.6,6.3,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508009,"Buri",4.3,5.5,5.3,6.1,6.2,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508108,"Buritama",6.3,5.7,6.5,7.3,6.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508207,"Buritizal",5.2,5.7,5.5,5.9,6.1,NA
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508306,"Cabrália Paulista",6.2,5.9,6.2,5.9,6.9,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508405,"Cabreúva",5.8,5.3,6,6.2,6.5,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508504,"Caçapava",5,5.3,5.7,6.2,6.2,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508603,"Cachoeira Paulista",4.7,4.6,4.9,5.1,5.9,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508702,"Caconde",5.4,5.8,5.9,6.5,6.5,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508801,"Cafelândia",5,4.8,5.1,5.5,6.1,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3508900,"Caiabu",5.3,4.7,6.5,6.1,6.5,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509007,"Caieiras",5.5,5.6,5.6,6.2,6.5,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509106,"Caiuá",5.8,7.5,6.4,6.5,6.8,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509205,"Cajamar",5.2,5.1,5.1,5.8,6,5.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509254,"Cajati",5.4,5.3,5.3,6.2,6.3,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509304,"Cajobi",6.3,6.1,7.1,6.9,7,7.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509403,"Cajuru",8.6,7.2,6,5.8,6.4,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509452,"Campina do Monte Alegre",4.7,5,5.1,5.9,6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509502,"Campinas",5.2,5.3,5.7,6.3,6.4,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509601,"Campo Limpo Paulista",5.2,5.5,5.6,5.8,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509700,"Campos do Jordão",5.4,5.8,6,6,6.9,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509809,"Campos Novos Paulista",4.9,5.2,5.3,5.3,6.8,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509908,"Cananéia",5,5.3,5.2,6,6.4,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3509957,"Canas",3.9,5.4,6.1,6.4,5.9,5.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510005,"Cândido Mota",5.6,5.8,6.4,6.6,6.5,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510104,"Cândido Rodrigues",7.5,NA,7,6.6,7.1,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510153,"Canitar",5.1,4.9,5.6,6.3,6.2,7.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510203,"Capão Bonito",5.6,6.1,5.6,6.6,6.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510302,"Capela do Alto",4.9,5.6,5.3,6.4,6.4,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510401,"Capivari",5.5,5.7,5.9,6.2,6.5,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510500,"Caraguatatuba",5.3,5.4,5.6,6.2,6.4,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510609,"Carapicuíba",5.1,5.1,5.3,5.9,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510708,"Cardoso",5.9,6.2,6.6,6.4,6.8,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510807,"Casa Branca",5.2,5.5,5.6,6.1,6.2,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3510906,"Cássia dos Coqueiros",6.2,5.7,6.2,5.8,5.5,5.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511003,"Castilho",4.9,4.9,5.9,6.5,6.9,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511102,"Catanduva",6.1,5.9,6.4,6.9,7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511201,"Catiguá",4.8,4.7,5.6,6,6.4,7.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511300,"Cedral",5.7,5.4,6.7,6.9,6.8,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511409,"Cerqueira César",5.3,5.3,5.3,6.2,6.4,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511508,"Cerquilho",6.2,6.8,6.7,7.1,7.6,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511607,"Cesário Lange",4.8,5,5.9,5.9,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511706,"Charqueada",5.6,5.8,6.2,6.5,6.7,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3511904,"Clementina",4.8,6.4,5.8,7.2,6.8,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512001,"Colina",5.8,5.2,5.3,5.9,6.3,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512100,"Colômbia",5.2,6,5.7,6.4,6.8,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512209,"Conchal",5.3,5.8,5.9,6.1,6.5,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512308,"Conchas",5.4,5.4,5.7,5.9,6,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512407,"Cordeirópolis",5.9,5.7,6.2,6.3,6.7,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512506,"Coroados",5.9,6.2,5.6,6.2,7.3,7.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512605,"Coronel Macedo",5.1,5.1,5.5,5.6,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512704,"Corumbataí",5.7,6.1,4.8,5.7,6.6,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512803,"Cosmópolis",5.5,5.3,5.5,6.2,6.8,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3512902,"Cosmorama",6.7,6.7,6.6,5.8,7.4,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513009,"Cotia",5,5,5.2,5.7,5.8,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513108,"Cravinhos",4.9,4.7,4.7,5.7,5.6,5.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513207,"Cristais Paulista",5.3,5.5,4.9,6.3,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513306,"Cruzália",5.1,5.3,6.2,NA,6.3,5.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513405,"Cruzeiro",5.1,5.1,5.3,5.8,6.2,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513504,"Cubatão",5.4,5.3,5.4,5.8,6.2,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513603,"Cunha",5,4.7,5.1,5.6,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513702,"Descalvado",5.4,5.2,5.6,6.6,6.7,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513801,"Diadema",5.5,5.6,6,6.5,6.6,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513850,"Dirce Reis",NA,5.8,NA,NA,6.5,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3513900,"Divinolândia",5.3,6.1,5.9,6.1,6.7,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514007,"Dobrada",5.4,5.8,5.2,6.4,6.1,5.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514106,"Dois Córregos",5.6,6,5.9,6.6,6.3,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514205,"Dolcinópolis",6.8,6.1,6.9,7.1,6.7,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514304,"Dourado",5.6,5.8,5.1,6.3,5.9,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514403,"Dracena",6,6.4,6.6,6.7,7,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514502,"Duartina",6.1,7,6.5,7.1,6.7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514601,"Dumont",6,5,5.4,8,7.1,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514700,"Echaporã",5.4,6.9,6.1,6.2,6.9,7.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514809,"Eldorado",5.6,5.1,5.3,5.6,5.9,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514908,"Elias Fausto",6.5,5.9,6.8,6.4,6.9,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514924,"Elisiário",5.6,6,NA,7.4,7.1,8.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3514957,"Embaúba",6.2,6,5.9,6.4,7.7,7.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515004,"Embu das Artes",4.9,5.2,5.6,6.2,6.2,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515103,"Embu-Guaçu",5.3,5.5,5.7,6.2,6.5,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515129,"Emilianópolis",5.6,4.7,5.6,5.7,6.4,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515152,"Engenheiro Coelho",5.1,4.9,5.5,5.4,5.9,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515186,"Espírito Santo do Pinhal",5.9,5.7,5.9,6.4,6.5,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515194,"Espírito Santo do Turvo",5.6,5.7,5.2,6.5,6.4,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515202,"Estrela d'Oeste",6,6.3,6.9,7,7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515301,"Estrela do Norte",5.3,6.6,6.6,6.2,6.7,6.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515350,"Euclides da Cunha Paulista",5.5,5.1,5.3,5.6,6.3,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515400,"Fartura",6.3,6.6,7.2,7.3,7.5,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515509,"Fernandópolis",6.2,6.2,6.1,6.5,6.5,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515608,"Fernando Prestes",6.6,6.3,6.3,6.5,6.3,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515657,"Fernão",8,6.3,7.1,6,6.7,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515707,"Ferraz de Vasconcelos",4.7,4.9,5.2,5.9,6.1,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515806,"Flora Rica",5.6,5.1,NA,NA,5.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3515905,"Floreal",6.4,5.8,6.8,6.6,7.7,8.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516002,"Flórida Paulista",6.1,5.9,5.1,6.7,6.2,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516101,"Florínea",4.9,6.3,5.6,6.7,7.6,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516200,"Franca",6.2,6,6.4,7.1,7.2,7.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516309,"Francisco Morato",4.7,4.8,4.8,5.5,5.8,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516408,"Franco da Rocha",5.1,5,5.3,5.7,5.9,5.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516507,"Gabriel Monteiro",5.9,6.8,6.1,NA,7.6,7.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516606,"Gália",6,5.5,6.3,6.7,6.2,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516705,"Garça",5.7,5.8,5.6,6,6.1,6.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516804,"Gastão Vidigal",5.4,5.3,5.9,6.3,6.8,5.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516853,"Gavião Peixoto",4.9,5,5.2,5.9,6.2,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3516903,"General Salgado",5.8,5.9,5.9,6,6.5,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517000,"Getulina",5,4.6,4.5,5.4,6.1,6.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517109,"Glicério",6.2,6,5.6,6.6,7.1,7.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517208,"Guaiçara",4.9,5.1,4.4,5.9,6.3,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517307,"Guaimbê",5,4.9,4.8,6.1,6.1,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517406,"Guaíra",5.5,6.1,6.1,6.6,6.5,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517505,"Guapiaçu",5.3,5.9,6.1,5.8,6.4,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517604,"Guapiara",5.4,5,5.7,6,6.1,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517703,"Guará",5.3,5.6,5.5,6.1,6.5,6.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517802,"Guaraçaí",6,5.5,6.2,7,6.7,7.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3517901,"Guaraci",5.5,5.4,5.9,6.5,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518008,"Guarani d'Oeste",5.7,5.6,7,6.9,7.1,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518107,"Guarantã",4.4,4.7,4.6,5.8,5.7,5.5
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518206,"Guararapes",5.7,5.3,5.8,6.6,7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518305,"Guararema",5.7,5.1,5.7,6.6,6.6,7.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518404,"Guaratinguetá",5.5,5.4,5.2,5.8,6.3,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518503,"Guareí",5.2,5.4,4.9,6.4,6.6,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518602,"Guariba",5.1,5.5,5.9,6,6.3,6.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518701,"Guarujá",4.8,4.7,5.3,6,6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518800,"Guarulhos",5,5.4,5.6,6.2,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518859,"Guatapará",5.1,5.3,4.9,6.1,5.6,5.7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3518909,"Guzolândia",5.6,6.1,6.1,7.2,7.5,7.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519006,"Herculândia",5.6,5.7,5.2,5.8,6.3,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519055,"Holambra",6.4,7,6.1,6.7,7.3,7.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519071,"Hortolândia",5.4,5.6,5.8,6.5,6.9,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519105,"Iacanga",5.6,6,5.9,5.9,7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519204,"Iacri",6.2,5.6,6.2,6.4,6.6,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519253,"Iaras",4.5,5.3,4.6,5.5,6.1,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519303,"Ibaté",5.3,6,5.8,6.2,6.8,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519402,"Ibirá",5.3,6.2,6.4,7.5,7.5,7.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519501,"Ibirarema",4.7,5.2,5.8,6.3,6.6,6.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519600,"Ibitinga",6,6,6.3,6.7,7,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519709,"Ibiúna",4.9,4.6,5.1,5.6,5.9,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519808,"Icém",5.4,5.5,5,5.7,5.9,6.2
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3519907,"Iepê",5.2,5.6,5.2,6.2,6.2,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520004,"Igaraçu do Tietê",5.8,6.3,6.8,5.8,6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520103,"Igarapava",5.2,5.4,5.6,5.9,5.8,6.1
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520202,"Igaratá",5.1,5.5,5.8,5.7,6.4,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520301,"Iguape",4.9,4.9,5,5.7,6.2,6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520400,"Ilhabela",5,5.3,5.3,5.9,6.5,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520426,"Ilha Comprida",4.9,5.2,5.6,6.7,6.8,6.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520442,"Ilha Solteira",6,6,6.1,6.8,6.6,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520509,"Indaiatuba",5.9,6,6.3,7,7.4,7.4
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520608,"Indiana",5.6,5.3,5.7,6,6.7,6.6
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520707,"Indiaporã",6.5,5.5,6.8,7.6,7.2,7
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520806,"Inúbia Paulista",5.7,4.7,6.5,6,6.9,6.9
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3520905,"Ipaussu",5,5.6,5.2,6.2,6.7,6.3
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3521002,"Iperó",4.9,4.7,5.3,5.7,5.9,5.8
"Educação","TX_INEP_IDEB_AI_MUN","São Paulo",3521101,"Ipeúna",5.2,5.6,5.7,6.4,5.9,6.7
