AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2016,2017,2018,2019
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505205,Oeiras do Pará,75.7,82.8,83.3,78.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505304,Oriximiná,76.1,72.4,72,78.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505403,Ourém,83.3,78,83,87.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505437,Ourilândia do Norte,88.2,88.4,79.2,82.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505486,Pacajá,49.3,54.1,61.3,60.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505494,Palestina do Pará,77.5,80.2,75.4,71.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505502,Paragominas,87.8,86.9,84.3,86.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505536,Parauapebas,121.7,119.3,123.9,133.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505551,Pau D'Arco,99.5,125.1,114.1,80.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505601,Peixe-Boi,79.7,79.4,82,75.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505635,Piçarra,85.6,85.2,83.8,89.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505650,Placas,42,42.5,65.5,75.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505700,Ponta de Pedras,74.4,75.2,75.8,59.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505809,Portel,57.9,55.9,55.8,57.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1505908,Porto de Moz,70.2,77.1,91,72
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506005,Prainha,94,99.1,92.7,91.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506104,Primavera,92.4,95.1,88.5,96.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506112,Quatipuru,68.9,70.1,63.7,67.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506138,Redenção,82.2,81.1,84.9,86.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506161,Rio Maria,83.9,88.9,82.6,75.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506187,Rondon do Pará,68.9,65.4,64.7,63.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506195,Rurópolis,37.9,44.3,43.5,40.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506203,Salinópolis,84.3,88.7,98.1,110.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506302,Salvaterra,100.1,96.5,91.2,89.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506351,Santa Bárbara do Pará,99.3,107.1,106.8,103
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506401,Santa Cruz do Arari,69.1,71.7,72.8,74.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506500,Santa Izabel do Pará,89,89.1,89.7,90
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506559,Santa Luzia do Pará,72.5,77.3,71.9,71.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506583,Santa Maria das Barreiras,70,68.4,72.4,77.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506609,Santa Maria do Pará,84.9,83.6,84,86.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506708,Santana do Araguaia,41,37.8,38.7,42.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506807,Santarém,95.4,95.1,95.8,99.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1506906,Santarém Novo,95.9,97.4,102.7,107.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507003,Santo Antônio do Tauá,95,96.8,94.1,97.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507102,São Caetano de Odivelas,78.7,85.2,84.7,89.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507151,São Domingos do Araguaia,69.2,70.3,68.1,69.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507201,São Domingos do Capim,73.8,79.6,82.9,75.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507300,São Félix do Xingu,45.9,41.2,41.6,42.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507409,São Francisco do Pará,92.2,87.9,75.7,71.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507458,São Geraldo do Araguaia,76.6,84,79.3,78.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507466,São João da Ponta,87.6,71.1,75.5,77.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507474,São João de Pirabas,83,75.6,77.3,70
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507508,São João do Araguaia,80.7,79.3,71.7,77.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507607,São Miguel do Guamá,76.4,75.3,75.1,74.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507706,São Sebastião da Boa Vista,85.5,75.2,81.2,73.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507755,Sapucaia,105.1,113.2,122.7,130.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507805,Senador José Porfírio,131.1,130,123.7,273.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507904,Soure,93.2,97.2,85.3,91.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507953,Tailândia,65.9,69,80.9,58.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507961,Terra Alta,84.1,88,93.2,90.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1507979,Terra Santa,77.1,81.3,83.9,93.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508001,Tomé-Açu,102.6,93.8,94.6,90.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508035,Tracuateua,82.4,84.5,75.8,75.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508050,Trairão,61.2,68.5,68.2,78.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508084,Tucumã,90.9,88,83.3,81.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508100,Tucuruí,86.7,85.7,86.1,82.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508126,Ulianópolis,36.6,37.3,37,35.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508159,Uruará,49.8,88.7,68.9,95.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508209,Vigia,81.5,82.7,82.3,79.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508308,Viseu,87.8,82.6,75.6,79.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508357,Vitória do Xingu,148.9,143.9,138.6,135.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Pará,1508407,Xinguara,78.5,82.8,90.4,100.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600055,Serra do Navio,73,71.5,68.9,72.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600105,Amapá,76.5,79.6,76.7,78.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600154,Pedra Branca do Amapari,72.2,70.8,73.1,69.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600204,Calçoene,95.2,95.1,85.1,94.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600212,Cutias,76.8,80.7,84.3,93.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600238,Ferreira Gomes,107,109.5,110.3,115.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600253,Itaubal,95.9,113.1,112.3,110.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600279,Laranjal do Jari,68.7,70.6,70.9,80.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600303,Macapá,66.5,68,68.6,76.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600402,Mazagão,84.5,87.2,90.2,84.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600501,Oiapoque,87.4,85.7,85,97.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600535,Porto Grande,94.5,83.4,76.9,82.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600550,Pracuúba,73.1,68.8,65.7,68.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600600,Santana,79.7,86.6,90.8,98.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600709,Tartarugalzinho,77.8,74.9,82,88
Educação,TX_INEP_PREESCOLA_4_5_MUN,Amapá,1600808,Vitória do Jari,92.6,88.3,95.3,104.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1700251,Abreulândia,49.5,53.6,56.6,59.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1700301,Aguiarnópolis,57.3,58.8,59.5,46.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1700350,Aliança do Tocantins,72.8,73.7,72.1,74.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1700400,Almas,64.3,61.2,60.3,73.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1700707,Alvorada,86.7,56.7,72.2,80.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1701002,Ananás,73.9,77,86.2,59.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1701051,Angico,81.5,77.4,81.8,82.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1701101,Aparecida do Rio Negro,79.6,78.7,74.7,61
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1701309,Aragominas,68.3,63.6,59.2,51.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1701903,Araguacema,63.6,70.7,68.4,52.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702000,Araguaçu,68.6,73.3,43.4,71.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702109,Araguaína,99.6,99.7,99.4,99.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702158,Araguanã,62.2,79.8,86.7,88.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702208,Araguatins,69.1,63.2,61.5,55
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702307,Arapoema,72.6,86.8,103.7,118.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702406,Arraias,79.3,92.4,96.2,92.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702554,Augustinópolis,76,86.6,94.8,84.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702703,Aurora do Tocantins,56.8,61,55.2,47.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1702901,Axixá do Tocantins,77.4,97.8,88.5,90.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703008,Babaçulândia,58.7,67.1,68.5,71.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703057,Bandeirantes do Tocantins,62.2,39.4,61.6,41.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703073,Barra do Ouro,62.4,71.1,77.2,81.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703107,Barrolândia,76.1,86.5,86.9,74.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703206,Bernardo Sayão,101.3,88.8,94.9,71.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703305,Bom Jesus do Tocantins,69.9,83.4,83.9,78.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703602,Brasilândia do Tocantins,108.3,85.5,91.4,63.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703701,Brejinho de Nazaré,66.3,77.5,77.2,62.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703800,Buriti do Tocantins,64.3,69.2,83.5,77.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703826,Cachoeirinha,75.3,63.4,101.6,89.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703842,Campos Lindos,33.8,29.6,34.8,60.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703867,Cariri do Tocantins,81.7,96.5,77.5,59.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703883,Carmolândia,73.9,92,89.5,91.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703891,Carrasco Bonito,63.4,64.9,67.5,46
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1703909,Caseara,70,68.2,65.1,62.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1704105,Centenário,29.7,28.7,23,31
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1704600,Chapada de Areia,133.3,128.6,102.9,76.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1705102,Chapada da Natividade,61,77,69.8,67.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1705508,Colinas do Tocantins,87,88.2,92.9,88
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1705557,Combinado,77.4,79.9,94.6,86.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1705607,Conceição do Tocantins,72.2,33.3,87.9,84.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1706001,Couto Magalhães,63.7,69.7,76,69
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1706100,Cristalândia,61.3,56,56.7,46.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1706258,Crixás do Tocantins,91,48.6,50.7,59.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1706506,Darcinópolis,86.2,80.7,103.4,73.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707009,Dianópolis,76.1,76.4,87,91
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707108,Divinópolis do Tocantins,96,90.3,83.3,72.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707207,Dois Irmãos do Tocantins,59.6,53.8,67.6,62.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707306,Dueré,88,80,68.6,60.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707405,Esperantina,77.9,79.5,68,74
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707553,Fátima,89.7,87.8,87.2,80.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707652,Figueirópolis,71.6,66.2,100,86.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1707702,Filadélfia,49.4,47.8,54.2,46.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1708205,Formoso do Araguaia,53.2,61.9,68.4,79.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1708254,Fortaleza do Tabocão,161.4,158.2,161.9,191.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1708304,Goianorte,53.8,62.3,66.7,86.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1709005,Goiatins,85.8,75.3,83.2,71.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1709302,Guaraí,82.9,78.9,87.7,83.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1709500,Gurupi,95.3,93.1,98.2,97.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1709807,Ipueiras,66.7,68.9,57.5,67.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1710508,Itacajá,58.5,51.3,77.9,65.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1710706,Itaguatins,65.4,65.6,61.5,72.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1710904,Itapiratins,68.8,51.9,60,65.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1711100,Itaporã do Tocantins,51.9,52.7,58.8,71
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1711506,Jaú do Tocantins,51.1,39.7,42.3,45
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1711803,Juarina,69.4,72.6,100,79.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1711902,Lagoa da Confusão,95.4,85.4,75.5,69.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1711951,Lagoa do Tocantins,76.7,90.1,98.9,71.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1712009,Lajeado,95.5,104.3,61.3,91.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1712157,Lavandeira,94,85.5,65.7,56.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1712405,Lizarda,52.7,58.5,65.9,60
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1712454,Luzinópolis,74.6,82.9,79.2,55.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1712504,Marianópolis do Tocantins,77.5,82.2,71.9,72.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1712702,Mateiros,73.1,64.8,81,64.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1712801,Maurilândia do Tocantins,64,77.1,74.5,85.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1713205,Miracema do Tocantins,55.3,65.2,61.4,71.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1713304,Miranorte,64.7,69.9,68.5,65.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1713601,Monte do Carmo,40.6,47.6,42.7,35.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1713700,Monte Santo do Tocantins,92.2,93.8,84.1,73
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1713809,Palmeiras do Tocantins,60.5,67,58.4,44.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1713957,Muricilândia,34.1,52.2,51.9,59.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1714203,Natividade,75.7,77.4,73.6,62.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1714302,Nazaré,91.6,88.9,91.7,63.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1714880,Nova Olinda,72,67.8,60.3,76.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1715002,Nova Rosalândia,66.2,75.2,95.2,94.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1715101,Novo Acordo,83,75.7,86,74.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1715150,Novo Alegre,89.7,72.1,64.2,64.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1715259,Novo Jardim,73.6,73.2,37.5,45.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1715507,Oliveira de Fátima,120.5,113.2,136.1,135.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1715705,Palmeirante,54.6,62.9,54.3,50
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1715754,Palmeirópolis,74.2,68.2,82.5,83.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1716109,Paraíso do Tocantins,79.4,86.4,90.5,74
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1716208,Paranã,62.3,67.4,66.5,62.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1716307,Pau D'Arco,70.6,86.4,112.8,105.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1716505,Pedro Afonso,116.1,114.8,118.3,118.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1716604,Peixe,69.7,60.5,63.7,54.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1716653,Pequizeiro,65.1,62.9,58.9,69.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1716703,Colméia,65.2,68.6,96.9,103.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1717008,Pindorama do Tocantins,51.6,60,66.1,56.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1717206,Piraquê,50,29.7,44.3,74.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1717503,Pium,51.2,43.2,58.4,58
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1717800,Ponte Alta do Bom Jesus,57.2,96.9,91.5,97.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1717909,Ponte Alta do Tocantins,64.7,62.6,55.1,46.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718006,Porto Alegre do Tocantins,76,88.9,108.7,138.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718204,Porto Nacional,106.1,100.9,99,104.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718303,Praia Norte,73.6,69.2,66,65.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718402,Presidente Kennedy,43.2,50.7,63.4,39.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718451,Pugmil,61.8,68.6,61.8,60.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718501,Recursolândia,49.5,52.2,44.4,45.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718550,Riachinho,69.8,67.7,64.4,57.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718659,Rio da Conceição,71.8,89.5,79.3,71.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718709,Rio dos Bois,70.7,64.4,70.9,63.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718758,Rio Sono,58,51.2,67.2,62.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718808,Sampaio,69.3,65.8,78.1,54.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718840,Sandolândia,73.5,54.8,59.8,56.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718865,Santa Fé do Araguaia,68.4,59.9,66,44
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718881,Santa Maria do Tocantins,78.1,80.4,69.4,65.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718899,Santa Rita do Tocantins,88.9,91.2,73.4,64.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1718907,Santa Rosa do Tocantins,53.2,67,71.9,78
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1719004,Santa Tereza do Tocantins,94,117.5,118.4,75.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720002,Santa Terezinha do Tocantins,70.2,72.5,85.2,103.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720101,São Bento do Tocantins,96.4,97.8,89.1,84
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720150,São Félix do Tocantins,82.5,61.7,82.5,90.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720200,São Miguel do Tocantins,62.1,69.5,78.1,63.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720259,São Salvador do Tocantins,59.8,60.4,68.4,103.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720309,São Sebastião do Tocantins,61.7,64,66.9,57.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720499,São Valério,71.5,79.9,80.7,77.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720655,Silvanópolis,100,109.9,116.1,85.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720804,Sítio Novo do Tocantins,71.5,76.5,80.1,90.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720853,Sucupira,73,57.3,48,34.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720903,Taguatinga,57.7,60.6,63.9,54.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720937,Taipas do Tocantins,76.3,90.4,88.4,92.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1720978,Talismã,64.4,66.3,64,54.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1721000,Palmas,98.4,99.2,100.5,103.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1721109,Tocantínia,54,68.5,71.7,70.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1721208,Tocantinópolis,68,60.6,70.1,80.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1721257,Tupirama,88.9,96.2,114.3,127.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1721307,Tupiratins,91.3,98.4,76.3,96.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1722081,Wanderlândia,55.1,56.7,56.5,58.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Tocantins,1722107,Xambioá,93.1,95.5,117.3,111.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100055,Açailândia,78.4,83.4,81.7,81.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100105,Afonso Cunha,99,92.2,105.3,100.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100154,Água Doce do Maranhão,84.9,82.1,86.9,78.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100204,Alcântara,63.8,77.2,68.7,67.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100303,Aldeias Altas,94.5,79.9,73.3,75.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100402,Altamira do Maranhão,59.2,71.4,76,57
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100436,Alto Alegre do Maranhão,75,95.9,78.1,68
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100477,Alto Alegre do Pindaré,75.3,82.1,80,81
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100501,Alto Parnaíba,82.8,76.6,73.5,67.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100550,Amapá do Maranhão,85.4,85.6,82.9,77.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100600,Amarante do Maranhão,76.7,68.3,63.4,63.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100709,Anajatuba,83.4,85.9,89.2,96.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100808,Anapurus,97.2,83,84.1,77.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100832,Apicum-Açu,112.4,114,121.5,120.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Maranhão,2100873,Araguanã,78,72.1,55.6,96.1
