"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"4525","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4214409,"Rio das Antas",25030.49,24739.56,24712.13,26457.51,27385.1,27838.4,28348.64,29021.95,27794.5,27240.34,28317.16
"4526","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4214508,"Rio do Campo",23100.94,22993.8,23140.36,24176.71,25133.96,25653.99,26364.75,27148.96,26158.03,25784.13,26958.63
"4527","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4214607,"Rio do Oeste",24546.75,24208.8,24122.21,25232.2,26022.56,26357.63,26624.71,27123.66,25850.6,25212.42,26086.16
"4528","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4214706,"Rio dos Cedros",27442.2,26871.93,26581.03,27718.79,28412.61,28612.18,28541.88,28848.53,27291.05,26420.14,27137.78
"4529","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4214805,"Rio do Sul",38705.11,37839.69,37370.05,38610.56,39504.08,39698.5,39441.93,39772.28,37537.58,36260.67,37165.06
"4530","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4214904,"Rio Fortuna",45570.97,44830.46,44556.35,49119.03,50743.54,51476.36,52200.59,53300.06,50909.1,49763.77,51596.18
"4531","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215000,"Rio Negrinho",22156.99,21628.78,21326.62,25190.51,25974.61,26304.98,26558.75,27045.67,25771.45,25127.76,25989.32
"4532","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215059,"Rio Rufino",17654.29,17411.11,17350.45,18911.8,19565.15,19875.94,20218.25,20681.79,19802.27,19391.86,20142.23
"4533","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215075,"Riqueza",17127.35,16964.39,16985.64,18977.47,19751.27,20182.11,20791.9,21441.75,20689.84,20428.17,21394.86
"4534","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215109,"Rodeio",21777.87,21416.12,21277.82,23039.22,23763.35,24072.8,24320.99,24777.72,23618.86,23038.63,23836.79
"4535","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215208,"Romelândia",12285.97,12296.62,12448.64,13621.24,14288.72,14487.94,15193.01,15849.14,15472.08,15459.77,16384.51
"4536","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215307,"Salete",20827.42,20479.65,20348.99,22526.38,23273.22,23611.15,23942.79,24446.72,23351.76,22826.07,23666.23
"4537","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215356,"Saltinho",15080.64,14936.46,14949.73,16628.02,17295.19,17660.48,18172.03,18722.19,18052.87,17807.18,18631.4
"4538","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215406,"Salto Veloso",35233.81,34556.07,34236.94,36656.6,37682.52,38057.73,38205.61,38759.5,36801.62,35755.34,36857.36
"4539","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215455,"Sangão",23343.59,22544.62,21990.51,24796.44,25249.28,25267.6,24871.97,24937.2,23409.29,22495.22,22940.98
"4540","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215505,"Santa Cecília",23460.14,23077.9,22937.55,24449.97,25197.08,25503.95,25721.72,26175.41,24925.05,24286.89,25103.35
"4541","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215554,"Santa Helena",22669.55,22519.65,22621.49,24875.65,25919.39,26532.06,27418.58,28346.77,27410.92,27110.98,28456.31
"4542","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215604,"Santa Rosa de Lima",20357.68,20070.34,19997.39,21475.14,22181.58,22508.92,22828.41,23304.53,22259.52,21764.58,22561.48
"4543","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215653,"Santa Rosa do Sul",14727.81,14511.79,14449.24,15590.38,16104.24,16337.04,16556.59,16900.73,16141.76,15774.37,16352.8
"4544","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215679,"Santa Terezinha",18312.1,18037.82,17953.32,20218.65,20946.27,21311.05,21735.96,22277.29,21360.17,20955.58,21806.13
"4545","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215687,"Santa Terezinha do Progresso",13920.69,13921.04,14075.84,15693.67,16470.99,16978.11,17833.59,18633.04,18209.34,18222.22,19342.59
"4546","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215695,"Santiago do Sul",19075.06,19182.78,19495.83,20249.49,21212.4,21823.24,22852.7,23816.56,23214.02,23158.37,24512.53
"4547","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215703,"Santo Amaro da Imperatriz",36681.29,35964.24,35621.66,34934.54,35704.6,35855.16,35546.25,35798.4,33745.45,32558.71,33332.3
"4548","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215752,"São Bernardino",18681.15,18801.38,19145.39,19856.84,20832.07,20911.24,21924.28,22860.5,22310.13,22294.57,23620.66
"4549","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215802,"São Bento do Sul",35343.82,34534.44,34085.71,36766.25,37705.22,37986,37920.66,38348.98,36294.96,35155.64,36126.71
"4550","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4215901,"São Bonifácio",16661.02,16469.59,16449.44,18879.71,19652.53,20081.76,20695.82,21351.66,20604.72,20345.96,21318.04
"4551","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216008,"São Carlos",28086.12,27443.42,27088.85,30360.88,31217.15,31532.13,31650.28,32115.29,30494.9,29632.39,30543.66
"4552","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216057,"São Cristóvão do Sul",26091.83,25561.25,25302.23,27080.27,27822.33,28076.24,28133.69,28514.31,27047.72,26253.75,27031.84
"4553","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216107,"São Domingos",28365.08,28061.04,28055.33,29958.19,31028.42,31879.79,32498.99,33295.33,31915.7,31302.41,32563.78
"4554","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216206,"São Francisco do Sul",90966.49,88487.47,86937.69,86306.59,87741.67,87671.94,86007.11,86068.39,80645.22,77362.95,78766.75
"4555","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216255,"São João do Oeste",30343.02,29831.49,29636.8,32458.16,33501.61,33955.15,34359.5,35040.17,33429.52,32632.69,33793.63
"4556","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216305,"São João Batista",33365.41,31845.25,30698.62,30102.02,30162.49,29738.49,28382.65,27953.8,25805.27,24412.6,24532.33
"4557","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216354,"São João do Itaperiú",43225.43,42493.39,42207.55,44390.93,45669.72,46166.15,46421.15,47154.69,44819.54,43590.08,44969.38
"4558","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216404,"São João do Sul",23398.53,23049.99,22943.33,24787.88,25603.12,25971.96,26320.3,26863.16,25656.34,25071.96,25987.75
"4559","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216503,"São Joaquim",30573.94,30020.21,29780.43,31795.59,32720.6,33072.88,33254.82,33778,32105.56,31227.51,32219.51
"4560","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216602,"São José",44085.5,44315.62,43760.49,44372.8,45342,45523.78,45113.87,45421.15,42805.14,41290.52,42262.21
"4561","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216701,"São José do Cedro",24351.88,24034.38,23970.98,26147.25,27070.8,27523.37,28030.74,28700.63,27493.14,26948.87,28018.21
"4562","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216800,"São José do Cerrito",18952.94,18725.52,18696.86,22588.11,23604.02,24220.06,25180.21,26124.24,25358.01,25189.32,26541.8
"4563","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4216909,"São Lourenço do Oeste",32989.74,32217.14,31781.82,35394.53,36360.39,36804.06,36872.32,37369.23,35443.37,34399.31,35419.61
"4564","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217006,"São Ludgero",48737.07,47306.11,46380.38,48720.9,49610.57,49644.97,48861.01,48987.61,45984.09,44189.94,45063.09
"4565","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217105,"São Martinho",20103.32,19899.38,19905.39,21461.04,22248.42,22655.71,23160.33,23761.76,22816.9,22410.65,23347.35
"4566","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217154,"São Miguel da Boa Vista",14791.3,14640.88,14643.61,16431.01,17084.39,17452.86,17963.83,18507.57,17850.75,17607.72,18422.62
"4567","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217204,"São Miguel do Oeste",36729.34,36090.83,35828.97,36681.43,37662.4,37984.94,38012.7,38498.9,36489.64,35393.52,36420.02
"4568","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217253,"São Pedro de Alcântara",12784.18,12302.27,11954.43,13889.49,14122.93,14111.57,13848.73,13862.06,12988.77,12463.05,12692.07
"4569","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217303,"Saudades",32391.91,31869.32,31684.69,33088.87,34056.13,34431.88,34636.63,35189.24,33458.6,32552.26,33593.96
"4570","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217402,"Schroeder",32105.56,30779.05,29800.35,28724.17,28848.12,28503.64,27324.24,26976.48,24959.91,23662.91,23824.68
"4571","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217501,"Seara",40668.43,39987.9,39726.7,44095.41,45562.08,46231.18,46882.96,47875.07,45741.88,44717.07,46370.71
"4572","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217550,"Serra Alta",20717.83,20533.67,20577.48,21645.95,22432.63,22828.53,23308.64,23905.41,22932.59,22509.35,23441.68
"4573","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217600,"Siderópolis",31446.31,30940.16,30758.91,32357.68,33321.02,33702.73,33938.1,34503.9,32825.3,31956.03,32998.92
"4574","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217709,"Sombrio",26352.89,25851.35,25619.9,25939.94,26577.5,26752.26,26656.94,26927.34,25456.9,24631.32,25286.13
"4575","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217758,"Sul Brasil",14411.28,14248.3,14243.93,17105.34,17878.87,18351.91,19101.92,19827.52,19259.78,19145.75,20183.46
"4576","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217808,"Taió",29182.71,28702.89,28523.75,30534.66,31475.07,31863.43,32150.29,32725.13,31170.76,30379.4,31407.37
"4577","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217907,"Tangará",41962.88,41596.57,41685.2,43637.47,45213.37,46048.94,46975.15,48145.71,46169.48,45295.53,47139.96
"4578","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4217956,"Tigrinhos",18537.25,18447.26,18566.76,19701.08,20503.46,20954.13,21594.98,22273.73,21496.35,21228.21,22223.6
"4579","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218004,"Tijucas",45191.89,43898.97,43069.12,43529.6,44251.4,44214.41,43371.12,43399.8,40662.03,39005.17,39711.54
"4580","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218103,"Timbé do Sul",19208.12,19035.01,19065.34,19922.46,20631.53,20980.41,21382.68,21898.67,20987.54,20580.57,21402.08
"4581","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218202,"Timbó",47098.52,45920.44,45222.34,45779.11,46676.05,46767.6,46144.04,46336.36,43558.03,41915.91,42803.23
"4582","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218251,"Timbó Grande",23002.31,22544.16,22321.56,24023.98,24695.18,24938.76,25023.38,25387.38,24097.69,23411.71,24124.11
"4583","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218301,"Três Barras",49831.45,48956.33,48595.97,52880.71,54517.95,55205.01,55723.3,56734.95,54051.51,52692.94,54489.82
"4584","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218350,"Treviso",52793.46,51561.95,50875.95,56158.08,57655.48,58161.54,58216.69,58963,55896.31,54223.17,55797.57
"4585","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218400,"Treze de Maio",18655.82,18449.92,18438.82,19203.24,19845.45,20142.14,20441.83,20879.86,19957.52,19518.19,20244.01
"4586","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218509,"Treze Tílias",93368.78,90826.7,89225.99,89087.72,90584.01,90541.93,88856.88,88950.68,83377.39,80001.6,81477.67
"4587","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218608,"Trombudo Central",31999.72,31362.89,31055.11,32582.47,33434.75,33708.23,33701.36,34116.19,32317.32,31326.74,32221.88
"4588","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218707,"Tubarão",32532.04,31964.64,31731.7,33217.89,34183.46,34550.47,34736.74,35282.05,33533.77,32614.44,33649.56
"4589","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218756,"Tunápolis",21938.07,21718.11,21729.63,23616.03,24510.15,24973.95,25575.17,26272.81,25252.66,24835.04,25901.02
"4590","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218806,"Turvo",40232.76,39658.05,39503.61,40155.74,41315.71,41754.42,41973.51,42628.79,40510.31,39395.03,40640.67
"4591","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218855,"União do Oeste",16998.51,16973,17143.84,19159.01,20085.66,20680.5,21673.71,22599.82,22056.35,22024.46,23335.38
"4592","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218905,"Urubici",19068.38,18787.18,18703.34,19954.8,20593.76,20873.88,21118.33,21529.98,20540.95,20050.15,20760.79
"4593","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4218954,"Urupema",23537.13,23250.33,23225.15,25438.02,26370.31,26843.66,27432.54,28140.21,27008.34,26522.96,27626.86
"4594","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219002,"Urussanga",36608.4,35226.55,34717.59,36089.89,37242.12,37743.84,38173.37,38913.73,37117.71,36227.6,37504.98
"4595","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219101,"Vargeão",32022.91,31578.94,31466.43,34618.47,35833.7,36432.77,37099.61,37980.76,36380.23,35654.89,37064.35
"4596","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219150,"Vargem",16390.87,16243.18,16268.76,19470.76,20392.36,20959.79,21911.19,22800.71,22205.25,22132.81,23396.78
"4597","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219176,"Vargem Bonita",76166.72,76731.29,78231.47,73647.81,76702.78,78429.52,80914.45,83521.72,80669.6,79726.48,83563.19
"4598","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219200,"Vidal Ramos",35827.13,35548.44,35659.62,36538.69,37850.09,38501.24,39257.48,40221.42,38562.77,37823.63,39349.75
"4599","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219309,"Videira",42487.51,41656.85,41261.44,42953.89,44072.7,44393.71,44362.81,44892.4,42513.39,41202.19,42364.5
"4600","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219358,"Vitor Meireles",18154.78,17904.89,17846.52,20803.21,21635.14,22099.15,22734.52,23427.96,22585.25,22282.84,23314.87
"4601","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219408,"Witmarsum",30167.2,29614.31,29373.92,30836.92,31690.76,31991.24,32083.56,32534.82,30871.69,29982.98,30881.39
"4602","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219507,"Xanxerê",34148.87,33464.91,33130.98,33389.38,34172.44,34361.2,34161.39,34460.78,32537.02,31441.75,32237.14
"4603","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219606,"Xavantina",37166.55,36853.55,36944.66,40594.44,42235.28,43140.23,44411.27,45788.07,44160.48,43580.06,45607.68
"4604","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219705,"Xaxim",32741.55,32117.23,31828.49,33211.78,34095.64,34384.57,34402.46,34836.9,33013.79,32018.35,32943.07
"4605","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4219853,"Zortéa",20639.05,20202.94,19968.98,21226.1,21773.6,21941.39,21932.99,22193.49,21014.5,20362.05,20936.06
"4606","Economia","TX_IBGE_PIB_PC_MUN","Santa Catarina",4220000,"Balneário Rincão",NA,NA,NA,NA,NA,18497.68,18330.29,18454.58,17391.55,16774.03,17168.59
"4607","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300034,"Aceguá",55485.71,54776.3,53737.93,56822.32,58942.02,57246.14,59810.75,59223.37,56122.6,54430.04,55081.95
"4608","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300059,"Água Santa",63217.7,63728.74,63359.04,65845.98,68954.53,67590.59,70946.6,70731.27,67455.25,65807.28,66989.59
"4609","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300109,"Agudo",25477.36,25596.65,25390.92,27691.98,29057.65,28537.04,29979.93,29933.35,28587.74,27925.95,28455.96
"4610","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300208,"Ajuricaba",30863.78,31107.75,30920.14,33590.43,35294.37,34713.15,36490.52,36472.81,34867.94,34094.18,34772.76
"4611","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300307,"Alecrim",12633.47,12955.88,13027.03,14346.63,15241.72,15153.95,16019.31,16147.61,15560.79,15331.98,15753.41
"4612","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300406,"Alegrete",22623.31,22875.3,22785.37,24771.11,26077.97,25692.96,27034.03,27056.88,25898.88,25355.1,25890.38
"4613","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300455,"Alegria",18588.53,18944.5,18967.74,22507.53,23990.24,23932.09,25342.7,25610.29,24743.62,24440.94,25175.87
"4614","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300471,"Almirante Tamandaré do Sul",52888.7,53079.77,52591.34,60045.61,63193.31,62254.01,65477.84,65545.1,62734.88,61394.34,62677.73
"4615","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300505,"Alpestre",51467.56,52681.8,52906.48,62557.15,66846.48,66857.32,70881.24,71769.58,69466.95,68750.35,70927.08
"4616","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300554,"Alto Alegre",28837.35,29288.32,29264.19,32920.21,34842.84,34504.52,36418.12,36612.95,35174.64,34570.09,35425.4
"4617","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300570,"Alto Feliz",25097.33,24852.64,24427.15,27451.03,28639.63,27977.96,29313.48,29406.52,27977.64,27238.2,27654.61
"4618","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300604,"Alvorada",11024.54,11119.33,10862.48,12691.28,13211.87,12876.19,13475.45,13377.09,12706.6,12349.71,12524.18
"4619","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300638,"Amaral Ferrador",14457.43,14200.53,13884.87,15422.22,16007.66,15560.52,16264.32,16113.25,15277.97,14823.31,15008.17
"4620","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300646,"Ametista do Sul",10841.16,10647.81,10409.88,12972.43,13577.73,13303.98,13961.1,13913.14,13265.18,12937.64,13164.86
"4621","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300661,"André da Rocha",73745.66,72497.7,70914.02,79534.88,82634.14,80365.39,84079.73,83324.77,79055.85,76729.16,77748.85
"4622","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300703,"Anta Gorda",28717.29,28758.29,28464.62,31691.27,33246.83,32647.83,34295.53,34238.78,32692.97,31933.36,32538.49
"4623","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300802,"Antônio Prado",34726.6,34291.06,33640.85,39993.82,41845.21,40981.5,42994.24,42839.38,40832.02,39811.88,40496.69
"4624","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300851,"Arambaré",32786.46,32818.8,32474.53,36927.85,38797.84,38145.28,40105.35,40089.55,38313.86,37457.26,38201.44
"4625","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300877,"Araricá",26455.14,25623.35,24837.86,28277.61,29188.74,28217.88,29415.87,29032.44,27423.31,26520.17,26766.45
"4626","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4300901,"Aratiba",116957.26,118191.14,117678.07,128172.65,134906.37,132895.32,139807.26,139921.42,133917.7,131074.77,133833.96
"4627","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301008,"Arroio do Meio",51284.68,50524.96,49494.96,53679.02,55719.38,54154.58,56599.26,56071.05,53162.43,51576.1,52217.84
"4628","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301057,"Arroio do Sal",29435.25,28261.81,27253.39,27439.43,28008.68,26799.28,27799.8,27231.78,25551.45,24553.6,24638.45
"4629","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301073,"Arroio do Padre",18751.09,18472.21,18097.98,20420.67,21254.77,20708.18,21679.7,21514.1,20437.57,19860.79,20141.09
"4630","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301107,"Arroio dos Ratos",15212.24,15100.39,14863.82,16558.28,17290.01,16900.41,17712.22,17620.67,16772.22,16332.21,16592.98
"4631","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301206,"Arroio do Tigre",23192.28,22971.5,22577.91,25200.4,26160.22,25544.12,26756.93,26598.26,25298.62,24618.58,24995.37
"4632","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301305,"Arroio Grande",29469.93,29602.16,29359.49,31852.61,33405.6,32789.79,34440.51,34372.09,32814.59,32044.92,32643.06
"4633","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301404,"Arvorezinha",22054.86,21998.93,21719.96,23948.27,25050.07,24528.74,25731.8,25631.3,24427.44,23814.39,24221.69
"4634","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301503,"Augusto Pestana",35388.94,35742.1,35574.87,39443.46,41566.39,40992.09,43154.42,43220.58,41402.61,40560.59,41440.7
"4635","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301552,"Áurea",22863.76,22982.33,22807.66,25202.28,26479.44,26034.94,27380.74,27363.15,26158.54,25574.09,26082.57
"4636","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301602,"Bagé",23397.11,23402.8,23147.52,24518.54,25608.66,25037.09,26243.27,26113.36,24859.42,24211.28,24601.29
"4637","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301636,"Balneário Pinhal",18255.82,17265.01,16498.35,19232.28,19639.19,18797.08,19501.46,19108.38,17933.3,17236.39,17299.58
"4638","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301651,"Barão",28705.76,28711.29,28395.65,28780,29957.32,29198.7,30554.8,30333.68,28812.14,28000.07,28395.81
"4639","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301701,"Barão de Cotegipe",27679.76,27639.65,27303.27,30054.12,31449.95,30805.28,32326.91,32213.3,30706.55,29942.01,30461.93
"4640","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301750,"Barão do Triunfo",14452.34,14301.55,14050.63,15505.62,16151.38,15752.48,16491.89,16381.31,15567.44,15135.75,15355.91
"4641","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301800,"Barracão",30657.1,30851.65,30642.42,33020.53,34649.38,34026.67,35746.37,35692.6,34085.56,33297.91,33927.11
"4642","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301859,"Barra do Guarita",12417.85,12386.57,12230.43,12979.14,13538.56,13218.77,13850.93,13769.67,13094.74,12742.71,12939.75
"4643","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301875,"Barra do Quaraí",46874.87,46953.08,46496.86,47975.4,50048.05,48870.59,51209.43,50908.82,48424.84,47130.68,47852.47
"4644","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301909,"Barra do Ribeiro",25236.95,25298.49,25056.53,25055.68,26087.09,25427.95,26614.34,26423.93,25102.1,24397.73,24745.01
"4645","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301925,"Barra do Rio Azul",20921.88,21608.13,21824.35,23035.37,24469.15,24335.44,25721.7,25923.47,24982.6,24618.23,25296.08
"4646","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4301958,"Barra Funda",42535.07,42031.12,41247.07,45687.86,47559.47,46361.06,48526.55,48177.83,45774.32,44489.48,45126.79
"4647","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302006,"Barros Cassal",14675.46,14600.98,14391.84,16413.16,17189.63,16851.21,17687.61,17635.45,16820.09,16410.58,16702.51
"4648","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302055,"Benjamin Constant do Sul",11828.32,12255.02,12408.34,12578.3,13339.45,13238.39,13987.16,14076.58,13546.73,13331.09,13680.29
"4649","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302105,"Bento Gonçalves",48137.95,47178.78,46067.05,49109.77,50789.58,50370.83,52551.69,51970.05,49151.85,47578.82,48069.12
"4650","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302154,"Boa Vista das Missões",48451.31,48803.75,48497.07,51491.82,53977.95,52989.84,55656.32,55552.98,53018.19,51784.12,52738.81
"4651","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302204,"Boa Vista do Buricá",26206.1,26201.38,25913.34,28038.2,29322.43,28708.13,30116.32,29997.44,28586.13,27866.39,28337.97
"4652","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302220,"Boa Vista do Cadeado",77880.3,77734.95,76789.03,84898.74,88860.13,87056.67,91369.12,91043.27,86814.67,84682.22,86135.39
"4653","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302238,"Boa Vista do Incra",56153.22,55281.24,54123.17,61617.54,64148.8,62513.05,65437.48,64948.65,61714.49,59988.03,60829
"4654","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302253,"Boa Vista do Sul",24148.15,24366.05,24232.06,25190.86,26382.69,25872.71,27166.11,27100.18,25851.73,25226.73,25679.96
"4655","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302303,"Bom Jesus",22577.07,22557.08,22296.3,25241.89,26483.11,26008.15,27323.73,27280.2,26049.93,25448.17,25929.58
"4656","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302352,"Bom Princípio",42948.83,41799.51,40638.72,43222.16,44533.23,42982.98,44774.42,44133.56,41644.64,40227.21,40561.83
"4657","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302378,"Bom Progresso",19162.88,19673.06,19796.71,21850.08,23230.05,23113.37,24454.96,24664.58,23778.08,23441.67,24099.73
"4658","Economia","TX_IBGE_PIB_PC_MUN","Rio Grande do Sul",4302402,"Bom Retiro do Sul",20707.61,20518.95,20174.65,21847.09,22742.67,22164.74,23197.31,23029.33,21874.08,21260.97,21561.37
