"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"907","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301307,"Araripe",128908795.06,139056774.67,139572892.22,148995506.04,154789427.18,157314833.27,165280224.04,172193752.96,166311415.7,159527547.83,161906000
"908","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301406,"Aratuba",118164935.78,127467135.51,127940237.42,136577526.73,141888555.5,144203482.49,151505000.5,157842323.72,152450247.84,146231779.11,148412000
"909","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301505,"Arneiroz",42469056.91,45812313.08,45982348.22,49086632.32,50995442.08,51827438.18,54451639.53,56729304.55,54791366.06,52556417.93,53340000
"910","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301604,"Assaré",174426483.74,188157714.42,188856073.04,201605811.31,209445565.69,212862692.54,223640662.37,232995357.98,225035967.75,215856716.49,219075000
"911","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301703,"Aurora",155066199.01,167273346.13,167894191.17,179228785.6,186198374.66,189236221.1,198817901.46,207134282.44,200058336.39,191897926.5,194759000
"912","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301802,"Baixio",36363035.21,39225612.12,39371200.33,42029163.57,43663532.72,44375907.94,46622812.7,48573004.65,46913694.78,45000078.05,45671000
"913","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301851,"Banabuiú",131443084.67,141790569.06,142316833.24,151924691.47,157832518.52,160407572.97,168529559.79,175579005.61,169581024.22,162663788.52,165089000
"914","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301901,"Barbalha",737561082.75,795623489.03,798576493.24,852488666.2,885639009.01,900088304.35,945662869.22,985219129.67,951562907.59,912748512.24,926357000
"915","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2301950,"Barreira",131327636.36,141666032.4,142191834.36,151791253.87,157693891.99,160266684.74,168381537.9,175424792.09,169432078.81,162520918.61,164944000
"916","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302008,"Barro",143015783.25,154274295.54,154846893.82,165300660.74,171728633.08,174530404.13,183367478.43,191037581.57,184511517.39,176985264.6,179624000
"917","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302057,"Barroquinha",81649827.26,88077478.55,88404383.39,94372593.63,98042418.18,99641990.73,104687207.24,109066182.64,105340356.01,101043506.91,102550000
"918","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302107,"Baturité",293331084.95,316422743.43,317597165.38,339038258.95,352222287.03,357968831.39,376094023.82,391825711.77,378440493.42,363003848.29,368416000
"919","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302206,"Beberibe",635866242.79,685923010.96,688468855.28,734947623.84,763527201.07,775984229.18,815274978.12,849377225.79,820361519.86,786898849.02,798631000
"920","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302305,"Bela Cruz",190414881.42,205404753.4,206167125.44,220085538.79,228643906.01,232374255.84,244140163.19,254352335.2,245663365.99,235642720.02,239156000
"921","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302404,"Boa Viagem",322105582.83,347462432.12,348752059.73,372296430.9,386773754.53,393084009.79,412987204.41,430262102.22,415563852.43,398612939.85,404556000
"922","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302503,"Brejo Santo",470669254.88,507721358.28,509605796.5,544009458.6,565164109.41,574384822.42,603467900.4,628710441.08,607232967.09,582463842.25,591148000
"923","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302602,"Camocim",528316978.85,569907235.97,572022480.79,610639914.67,634385594.01,644735662.96,677380845.82,705715101.12,681607059.11,653804203.77,663552000
"924","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302701,"Campos Sales",179792840.02,193946521.89,194666366.01,207808359.15,215889309.22,219411566.43,230521128.26,240163627.81,231959361.22,222497703.68,225815000
"925","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302800,"Canindé",568215121.16,612946246.48,615221233.17,656755029.63,682293966.68,693425665.86,728536190.94,759010230.12,733081565.01,703179056.77,713663000
"926","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2302909,"Capistrano",118133884.16,127433639.45,127906617.03,136541636.61,141851269.74,144165588.41,151465187.71,157800845.6,152410186.66,146193352.03,148373000
"927","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303006,"Caridade",101013296.78,108965282.34,109369713.51,116753300.38,121293433.39,123272348.75,129514051.51,134931512.35,130322096.22,125006238.14,126870000
"928","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303105,"Cariré",112350321.56,121194782.26,121644603.95,129856872.89,134906558.62,137107573.58,144049801.33,150075280.02,144948535.31,139036062.57,141109000
"929","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303204,"Caririaçu",159021697.22,171540229.73,172176911.56,183800633.92,190948006.39,194063343.57,203889437.74,212417956.7,205161514.24,196792944.95,199727000
"930","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303303,"Cariús",110417955.58,119110296.25,119552381.25,127623403.51,132586237.32,134749395.99,141572221.11,147494064.75,142455497.34,136644715.99,138682000
"931","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303402,"Carnaubal",95253620.04,102752191.36,103133562.27,110096144.43,114377403.62,116243483.21,122129290.35,127237853.01,122891261.16,117878507.97,119636000
"932","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303501,"Cascavel",713356745.85,769513734.29,772369830.59,824512782.76,856575240,870550356.83,914629313.88,952887467.54,920335732.33,882795098.2,895957000
"933","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303600,"Catarina",88765424.6,95753231.12,96108624.97,102596951.21,106586592.64,108325564.32,113810460.01,118571053.18,114520529.21,109849219.45,111487000
"934","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303659,"Catunda",68311963.72,73689629.5,73963132.97,78956409.44,82026751.78,83365027.02,87586084.9,91249735.13,88132538.91,84537599.28,85798000
"935","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303709,"Caucaia",4665999007.39,5033316557.66,5051998013.38,5393060132.02,5602777632.42,5694187549.9,5982503839.09,6232746803.84,6019828982.51,5774279245.14,5860370000
"936","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303808,"Cedro",149525475.97,161296445.37,161895106.78,172824700.96,179545257.27,182474557.39,191713871.48,199733097.02,192909984,185041156.49,187800000
"937","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303907,"Chaval",73493602.69,79279178.31,79573427.72,84945457.12,88248692.85,89688479.73,94229715.76,98171263.33,94817619.72,90949994.63,92306000
"938","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303931,"Choró",66594570.48,71837039.33,72103666.81,76971410.08,79964562.64,81269193.05,85384131.65,88955676.08,85916847.56,82412286.31,83641000
"939","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2303956,"Chorozinho",213461550.36,230265706.05,231120351,246723365.17,256317585.55,260499434.42,273689416.24,285137607.97,275396978.33,264163493.8,268102000
"940","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304004,"Coreaú",119719108.99,129143656.61,129622981.02,138373872.93,143754755.4,146100129.64,153497681.42,159918356.76,154455361.2,148155103.59,150364000
"941","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304103,"Crateús",593378077.19,640090084.92,642465817.59,685838905.29,712508813.91,724133471.56,760798838.41,792622396.24,765545500.76,734318783.66,745267000
"942","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304202,"Crato",1224199626.61,1320571273.32,1325472652.66,1414955766.05,1469978513.65,1493961370.63,1569605770.26,1635261022.97,1579398619.88,1514974710.59,1537562000
"943","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304236,"Croatá",104715604.89,112959044.17,113378298.42,121032506.23,125739042.79,127790488.75,134260960.47,139876980.4,135098621.38,129587928.12,131520000
"944","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304251,"Cruz",182997526.07,197403487.77,198136162.63,211512402.93,219737390.48,223322429.55,234630011.82,244444382.42,236093880.31,226463575.12,229840000
"945","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304269,"Deputado Irapuan Pinheiro",53206546.63,57395081.25,57608106.53,61497249.56,63888665.4,64931015.82,68218696.35,71072225.46,68644316.24,65844304.17,66826000
"946","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304277,"Ererê",41651364.35,44930249.98,45097011.29,48141525.99,50013583.83,50829560.81,53403236.2,55637047.41,53736421.69,51544504.89,52313000
"947","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304285,"Eusébio",2353355032.55,2538616239.01,2548038465.15,2720057415.88,2825831063.54,2871934800.16,3017350731.25,3143563904.36,3036176134.76,2912330049.66,2955751000
"948","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304301,"Farias Brito",155082122.91,167290523.6,167911432.39,179247190.78,186217495.56,189255653.96,198838318.28,207155553.27,200078880.58,191917632.69,194779000
"949","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304350,"Forquilha",166228857.01,179314752.75,179980290.19,192130821.31,199602126.03,202858656.11,213130087.18,222045134.52,214459816.55,205711968.1,208779000
"950","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304400,"Fortaleza",49029230794.92,52888918059.86,53085218445.42,56669019750.13,58872682398.27,59833196520.53,62862756934.49,65492251723.08,63254960848,60674781399.63,61579403000
"951","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304459,"Fortim",125485155.3,135363618.57,135866028.75,145038390.95,150678433.54,153136768.33,160890609.31,167620524.43,161894413.94,155290716.24,157606000
"952","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304509,"Frecheirinha",199140385.63,214817148.2,215614454.91,230170660.71,239121203.53,243022491.59,255327555.72,266007686.69,256920557.23,246440728.72,250115000
"953","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304608,"General Sampaio",42257268.96,45583852.72,45753039.92,48841843.34,50741134.1,51568981.14,54180095.92,56446402.51,54518128.28,52294325.56,53074000
"954","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304657,"Graça",76441913.86,82459586.92,82765640.61,88353177.4,91788927.61,93286473.8,98009888.64,102109557.57,98621377.28,94598596.34,96009000
"955","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304707,"Granja",292741900.43,315787177.03,316959240.04,338357267.05,351514813.7,357249815.56,375338601.75,391038691.05,377680358.23,362274719.13,367676000
"956","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304806,"Granjeiro",30746673.62,33167118.37,33290220.12,35537654.3,36919591.06,37521938.14,39421802.85,41070782.79,39667757.47,38049703.62,38617000
"957","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304905,"Groaíras",62020428.52,66902811.01,67151124.8,71684520.27,74472083.92,75687103.95,79519402.2,82845630.06,80015527.76,76751682.25,77896000
"958","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2304954,"Guaiúba",166567240.01,179679774,180346666.23,192521931.53,200008445.17,203271604.39,213563944.45,222497139.66,214896380.68,206130724.72,209204000
"959","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305001,"Guaraciaba do Norte",358512408.78,386735282.28,388170673.43,414376208.73,430489869.73,437513358.09,459666163.34,478893601.65,462534043.74,443667209.93,450282000
"960","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305100,"Guaramiranga",49171428.89,53042310.29,53239180,56833375.3,59043429.17,60006729.05,63045076.01,65682197.05,63438417.42,60850754.75,61758000
"961","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305209,"Hidrolândia",113996853.42,122970932.68,123427346.66,131759969.17,136883659.75,139116931.33,146160899.77,152274683.87,147072805,141073682.97,143177000
"962","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305233,"Horizonte",1271370216.73,1371455234.48,1376545472.68,1469476529.68,1526619401.66,1551526360.79,1630085473.75,1698270540.19,1640255659.3,1573349382.14,1596807000
"963","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305266,"Ibaretama",75879003.78,81852363.35,82156163.29,87702554.05,91113003.77,92599522.19,97288154.31,101357633.72,97895140.02,93901982.4,95302000
"964","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305308,"Ibiapina",185560478.72,200168201.6,200911137.86,214474717.69,222814899.44,226450148.4,237916097.83,247867922.56,239400468.37,229635286.95,233059000
"965","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305332,"Ibicuitinga",73986447.57,79810821.01,80107043.65,85515097.64,88840484.73,90289926.76,94861616.12,98829595.53,95453462.53,91559901.31,92925000
"966","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305357,"Icapuí",221446592.95,238879348.49,239765963.49,255952645.92,265905761.19,270244042.18,283927426.98,295803865.85,285698864.53,274045164.51,278131000
"967","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305407,"Icó",445399608.68,480462430.79,482245695.86,514802268.19,534821152.14,543546816.55,571068460.29,594955760.39,574631385.24,551192083.87,559410000
"968","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305506,"Iguatu",1195858258.97,1289998811.82,1294786719.64,1382198215.17,1435947134.64,1459374766.03,1533267926.97,1597403199.11,1542834062.96,1479901627.49,1501966000
"969","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305605,"Independência",183523811.16,197971203.16,198705985.13,212120694.34,220369336.25,223964685.58,235304787.48,245147383.36,236772865.93,227114864.81,230501000
"970","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305654,"Ipaporanga",62864395.53,67813216.93,68064909.75,72659995.15,75485491.66,76717045.54,80601493.27,83972984.07,81104370.06,77796110.5,78956000
"971","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305704,"Ipaumirim",81883112.49,88329128.49,88656967.34,94642229.61,98322539.37,99926682.14,104986313.55,109377800.3,105641328.46,101332202.64,102843000
"972","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305803,"Ipu",301195105.86,324905837.1,326111744.56,348127660.29,361665143.82,367565749.4,386176866.78,402330311.34,388586243.75,372735751.92,378293000
"973","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2305902,"Ipueiras",197860103.6,213436079.6,214228260.38,228690883.72,237583883.12,241460089.63,253686043.98,264297511.93,255268804.01,244856350.77,248507000
"974","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306009,"Iracema",112593161.12,121456738.68,121907532.64,130137551.98,135198152.35,137403924.7,144361157.73,150399660.18,145261834.28,139336582.02,141414000
"975","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306108,"Irauçuba",134010814.49,144560436.13,145096980.84,154892527.79,160915763.75,163541121.68,171821770.84,179008927,172893775.54,165841412.21,168314000
"976","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306207,"Itaiçaba",55454205.94,59819681.17,60041705.5,64095141.63,66587580.53,67673964.04,71100529.47,74074603.16,71544129.26,68625833.38,69649000
"977","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306256,"Itaitinga",528293889.19,569882328.64,571997481.02,610613227.15,634357868.7,644707485.31,677351241.44,705684258.42,681577270.03,653775629.79,663523000
"978","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306306,"Itapajé",437874766.97,472345217.24,474098354.79,506104897.33,525785570.53,534363818.45,561420495.44,584904229.51,564923226.25,541879922.15,549959000
"979","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306405,"Itapipoca",1242116409.28,1339898503.94,1344871617.45,1435664361.61,1491492395.04,1515826253.3,1592577747.09,1659193897.74,1602513920.04,1537147134.15,1560065000
"980","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306504,"Itapiúna",107565187.85,116032952.46,116463615.71,124326114.35,129160727.97,131267999.09,137914549.11,143683395.49,138775004.94,133114351.44,135099000
"981","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306553,"Itarema",613086299.27,661349780.94,663804420.24,708618084.33,736173796.62,748184551.01,786067706.68,818948239.43,790972022.77,758708153.98,770020000
"982","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306603,"Itatira",103874822.66,112052073.74,112467961.72,120060712.39,124729459.24,126764433.73,133182952.76,138753880.56,134013887.92,128547441.11,130464000
"983","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306702,"Jaguaretama",119365598.28,128762316.77,129240225.82,137965277.79,143330271.41,145668720.15,153044428.18,159446144.33,153999280.09,147717626.09,149920000
"984","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306801,"Jaguaribara",103770521.08,111939561.31,112355031.69,119940158.42,124604217.34,126637148.5,133049222.64,138614556.62,133879323.45,128418365.54,130333000
"985","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2306900,"Jaguaribe",407183030.83,439237361.13,440867616.89,470630740.92,488931946.58,496908923.68,522069130.59,543906831.09,525326346.25,503898204.9,511411000
"986","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307007,"Jaguaruana",321617515.11,346935942.65,348223616.17,371732311.94,386187698.93,392488392.62,412361429.1,429610151.27,414934172.87,398008945.02,403943000
"987","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307106,"Jardim",154697560.59,166875687.69,167495056.8,178802705.53,185755725.81,188786350.38,198345252.25,206641862.71,199582738.29,191441728.12,194296000
"988","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307205,"Jati",72050896.82,77722899.5,78011372.7,83277947.23,86516339.25,87927862.6,92379952.53,96244126.1,92956315.72,89164613.5,90494000
"989","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307254,"Jijoca de Jericoacoara",246936785.24,266376183.94,267364855.1,285414748.17,296513542.93,301351193.16,316609639.95,329853147.54,318584983.48,305589853.67,310146000
"990","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307304,"Juazeiro do Norte",3525174563.24,3802683941.79,3816797830.88,4074471161.55,4232913286.53,4301973720.41,4519797437.73,4708856657.97,4547996682.08,4362483207.52,4427525000
"991","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307403,"Jucás",149175946.23,160919399.89,161516661.88,172420707.12,179125553.5,182048006.1,191265722.44,199266202.29,192459038.93,184608605.54,187361000
"992","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307502,"Lavras da Mangabeira",198361706.63,213977169.91,214771358.99,229270647.09,238186191.49,242072224.73,254329173.58,264967543.08,255915946.13,245477095.87,249137000
"993","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307601,"Limoeiro do Norte",730006781.81,787474497.16,790397255.89,843757245.73,876568053.73,890869355.47,935977133.26,975128247.75,941816741.84,903399894.07,916869000
"994","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307635,"Madalena",111074020.5,119818008.03,120262719.74,128381697.19,133374018.43,135550029.83,142413393.79,148370422.96,143301918.14,137456611.16,139506000
"995","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307650,"Maracanaú",6797587376.48,7332708181.03,7359923966.41,7856794957.73,8162318604.67,8295487707.4,8715516765.42,9080079298.66,8769893314.43,8412168035.8,8537588000
"996","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307700,"Maranguape",1089103597.93,1174840192.59,1179200682.3,1258808924.81,1307759660.52,1329095899.52,1396392593.63,1454802488.88,1405104757.5,1347790321.3,1367885000
"997","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307809,"Marco",248446371.52,268004608.12,268999323.27,287159559.84,298326204.31,303193428.31,318545153.8,331869622.25,320532573.09,307458000.81,312042000
"998","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Ceará",2307908,"Martinópole",61618349.9,66469079.89,66715783.86,71219789.31,73989281.18,75196424.23,79003877.68,82308541.59,79496786.86,76254100.86,77391000
